filename	ontology_term
G87435_1x_rerun_BE12_01_26151.mzXML	invertebrate
G87435_1x_rerun_BE12_01_26151.mzXML	animal
G75581_BG5_01_18744.mzXML	chicken dark meat
G75581_BG5_01_18744.mzXML	chicken
G75581_BG5_01_18744.mzXML	poultry
G75581_BG5_01_18744.mzXML	animal
G79330_5x_BD5_01_19298.mzXML	horse, middle meat
G79330_5x_BD5_01_19298.mzXML	horse meat
G79330_5x_BD5_01_19298.mzXML	horse
G79330_5x_BD5_01_19298.mzXML	meat
G79330_5x_BD5_01_19298.mzXML	animal
G75194_1x_BG10_01_17340.mzXML	curry plant
G75194_1x_BG10_01_17340.mzXML	herb/spice
G75194_1x_BG10_01_17340.mzXML	vegetable/herb
G75194_1x_BG10_01_17340.mzXML	plant
G75200_1x_BA10_01_17277.mzXML	zucchini
G75200_1x_BA10_01_17277.mzXML	squash
G75200_1x_BA10_01_17277.mzXML	pepo
G75200_1x_BA10_01_17277.mzXML	fleshy fruit
G75200_1x_BA10_01_17277.mzXML	fruit
G75200_1x_BA10_01_17277.mzXML	plant
G75211_1x_BD3_01_17295.mzXML	zucchini
G75211_1x_BD3_01_17295.mzXML	squash
G75211_1x_BD3_01_17295.mzXML	pepo
G75211_1x_BD3_01_17295.mzXML	fleshy fruit
G75211_1x_BD3_01_17295.mzXML	fruit
G75211_1x_BD3_01_17295.mzXML	plant
G79294_1x_RH7_01_20364.mzXML	zucchini
G79294_1x_RH7_01_20364.mzXML	squash
G79294_1x_RH7_01_20364.mzXML	pepo
G79294_1x_RH7_01_20364.mzXML	fleshy fruit
G79294_1x_RH7_01_20364.mzXML	fruit
G79294_1x_RH7_01_20364.mzXML	plant
G75782_5x_BC2_01_19276.mzXML	horse, fatty light meat
G75782_5x_BC2_01_19276.mzXML	horse meat
G75782_5x_BC2_01_19276.mzXML	horse
G75782_5x_BC2_01_19276.mzXML	meat
G75782_5x_BC2_01_19276.mzXML	animal
G87457_1x_rerun_15ul_RD3_01_26294.mzXML	french radish
G87457_1x_rerun_15ul_RD3_01_26294.mzXML	radish
G87457_1x_rerun_15ul_RD3_01_26294.mzXML	vegetable
G87457_1x_rerun_15ul_RD3_01_26294.mzXML	vegetable/herb
G87457_1x_rerun_15ul_RD3_01_26294.mzXML	plant
G79504_1x_10ul_RD10_01_20311.mzXML	escarole
G79504_1x_10ul_RD10_01_20311.mzXML	vegetable
G79504_1x_10ul_RD10_01_20311.mzXML	vegetable/herb
G79504_1x_10ul_RD10_01_20311.mzXML	plant
G75849_5x_4ul_BF4_01_19733.mzXML	White tea
G75849_5x_4ul_BF4_01_19733.mzXML	tea
G75849_5x_4ul_BF4_01_19733.mzXML	tea/infusion
G75849_5x_4ul_BF4_01_19733.mzXML	vegetable/herb
G75849_5x_4ul_BF4_01_19733.mzXML	plant
G79719_5x_2ul_BB6_01_19652.mzXML	White tea
G79719_5x_2ul_BB6_01_19652.mzXML	tea
G79719_5x_2ul_BB6_01_19652.mzXML	tea/infusion
G79719_5x_2ul_BB6_01_19652.mzXML	vegetable/herb
G79719_5x_2ul_BB6_01_19652.mzXML	plant
G79720_5x_2ul_BC6_01_19676.mzXML	White tea
G79720_5x_2ul_BC6_01_19676.mzXML	tea
G79720_5x_2ul_BC6_01_19676.mzXML	tea/infusion
G79720_5x_2ul_BC6_01_19676.mzXML	vegetable/herb
G79720_5x_2ul_BC6_01_19676.mzXML	plant
G95760_5x_BC5_01_32058.mzXML	White tea
G95760_5x_BC5_01_32058.mzXML	tea
G95760_5x_BC5_01_32058.mzXML	tea/infusion
G95760_5x_BC5_01_32058.mzXML	vegetable/herb
G95760_5x_BC5_01_32058.mzXML	plant
G95761_5x_BB6_01_32043.mzXML	White tea
G95761_5x_BB6_01_32043.mzXML	tea
G95761_5x_BB6_01_32043.mzXML	tea/infusion
G95761_5x_BB6_01_32043.mzXML	vegetable/herb
G95761_5x_BB6_01_32043.mzXML	plant
G95762_5x_BB11_01_32050.mzXML	White tea
G95762_5x_BB11_01_32050.mzXML	tea
G95762_5x_BB11_01_32050.mzXML	tea/infusion
G95762_5x_BB11_01_32050.mzXML	vegetable/herb
G95762_5x_BB11_01_32050.mzXML	plant
G95763_5x_BC2_01_32055.mzXML	White tea
G95763_5x_BC2_01_32055.mzXML	tea
G95763_5x_BC2_01_32055.mzXML	tea/infusion
G95763_5x_BC2_01_32055.mzXML	vegetable/herb
G95763_5x_BC2_01_32055.mzXML	plant
G95764_5x_BC8_01_32063.mzXML	White tea
G95764_5x_BC8_01_32063.mzXML	tea
G95764_5x_BC8_01_32063.mzXML	tea/infusion
G95764_5x_BC8_01_32063.mzXML	vegetable/herb
G95764_5x_BC8_01_32063.mzXML	plant
G95765_5x_BD3_01_32072.mzXML	White tea
G95765_5x_BD3_01_32072.mzXML	tea
G95765_5x_BD3_01_32072.mzXML	tea/infusion
G95765_5x_BD3_01_32072.mzXML	vegetable/herb
G95765_5x_BD3_01_32072.mzXML	plant
G96479_1x_RA11_01_31054.mzXML	White tea
G96479_1x_RA11_01_31054.mzXML	tea
G96479_1x_RA11_01_31054.mzXML	tea/infusion
G96479_1x_RA11_01_31054.mzXML	vegetable/herb
G96479_1x_RA11_01_31054.mzXML	plant
G96480_1x_RH10_01_31140.mzXML	White tea
G96480_1x_RH10_01_31140.mzXML	tea
G96480_1x_RH10_01_31140.mzXML	tea/infusion
G96480_1x_RH10_01_31140.mzXML	vegetable/herb
G96480_1x_RH10_01_31140.mzXML	plant
G96481_1x_RF9_01_31114.mzXML	White tea
G96481_1x_RF9_01_31114.mzXML	tea
G96481_1x_RF9_01_31114.mzXML	tea/infusion
G96481_1x_RF9_01_31114.mzXML	vegetable/herb
G96481_1x_RF9_01_31114.mzXML	plant
G96482_1x_RA7_01_31050.mzXML	White tea
G96482_1x_RA7_01_31050.mzXML	tea
G96482_1x_RA7_01_31050.mzXML	tea/infusion
G96482_1x_RA7_01_31050.mzXML	vegetable/herb
G96482_1x_RA7_01_31050.mzXML	plant
G96483_1x_RF12_01_31117.mzXML	White tea
G96483_1x_RF12_01_31117.mzXML	tea
G96483_1x_RF12_01_31117.mzXML	tea/infusion
G96483_1x_RF12_01_31117.mzXML	vegetable/herb
G96483_1x_RF12_01_31117.mzXML	plant
G96484_1x_RE9_01_31102.mzXML	White tea
G96484_1x_RE9_01_31102.mzXML	tea
G96484_1x_RE9_01_31102.mzXML	tea/infusion
G96484_1x_RE9_01_31102.mzXML	vegetable/herb
G96484_1x_RE9_01_31102.mzXML	plant
G96485_1x_RA8_01_31051.mzXML	White tea
G96485_1x_RA8_01_31051.mzXML	tea
G96485_1x_RA8_01_31051.mzXML	tea/infusion
G96485_1x_RA8_01_31051.mzXML	vegetable/herb
G96485_1x_RA8_01_31051.mzXML	plant
G96486_1x_RG5_01_31122.mzXML	White tea
G96486_1x_RG5_01_31122.mzXML	tea
G96486_1x_RG5_01_31122.mzXML	tea/infusion
G96486_1x_RG5_01_31122.mzXML	vegetable/herb
G96486_1x_RG5_01_31122.mzXML	plant
G96487_1x_RD6_01_31085.mzXML	White tea
G96487_1x_RD6_01_31085.mzXML	tea
G96487_1x_RD6_01_31085.mzXML	tea/infusion
G96487_1x_RD6_01_31085.mzXML	vegetable/herb
G96487_1x_RD6_01_31085.mzXML	plant
G96488_1x_RD5_01_31084.mzXML	White tea
G96488_1x_RD5_01_31084.mzXML	tea
G96488_1x_RD5_01_31084.mzXML	tea/infusion
G96488_1x_RD5_01_31084.mzXML	vegetable/herb
G96488_1x_RD5_01_31084.mzXML	plant
G96489_1x_RA6_01_31048.mzXML	White tea
G96489_1x_RA6_01_31048.mzXML	tea
G96489_1x_RA6_01_31048.mzXML	tea/infusion
G96489_1x_RA6_01_31048.mzXML	vegetable/herb
G96489_1x_RA6_01_31048.mzXML	plant
G96490_1x_BG7_01_31219.mzXML	White tea
G96490_1x_BG7_01_31219.mzXML	tea
G96490_1x_BG7_01_31219.mzXML	tea/infusion
G96490_1x_BG7_01_31219.mzXML	vegetable/herb
G96490_1x_BG7_01_31219.mzXML	plant
G96491_1x_RE5_01_31098.mzXML	White tea
G96491_1x_RE5_01_31098.mzXML	tea
G96491_1x_RE5_01_31098.mzXML	tea/infusion
G96491_1x_RE5_01_31098.mzXML	vegetable/herb
G96491_1x_RE5_01_31098.mzXML	plant
G96492_1x_RC7_01_31074.mzXML	White tea
G96492_1x_RC7_01_31074.mzXML	tea
G96492_1x_RC7_01_31074.mzXML	tea/infusion
G96492_1x_RC7_01_31074.mzXML	vegetable/herb
G96492_1x_RC7_01_31074.mzXML	plant
G96493_1x_RH3_01_31133.mzXML	White tea
G96493_1x_RH3_01_31133.mzXML	tea
G96493_1x_RH3_01_31133.mzXML	tea/infusion
G96493_1x_RH3_01_31133.mzXML	vegetable/herb
G96493_1x_RH3_01_31133.mzXML	plant
G96494_1x_BE4_01_31197.mzXML	White tea
G96494_1x_BE4_01_31197.mzXML	tea
G96494_1x_BE4_01_31197.mzXML	tea/infusion
G96494_1x_BE4_01_31197.mzXML	vegetable/herb
G96494_1x_BE4_01_31197.mzXML	plant
G96495_1x_RE3_01_31096.mzXML	White tea
G96495_1x_RE3_01_31096.mzXML	tea
G96495_1x_RE3_01_31096.mzXML	tea/infusion
G96495_1x_RE3_01_31096.mzXML	vegetable/herb
G96495_1x_RE3_01_31096.mzXML	plant
G96496_1x_RF4_01_31109.mzXML	White tea
G96496_1x_RF4_01_31109.mzXML	tea
G96496_1x_RF4_01_31109.mzXML	tea/infusion
G96496_1x_RF4_01_31109.mzXML	vegetable/herb
G96496_1x_RF4_01_31109.mzXML	plant
G96497_1x_RC10_01_31077.mzXML	White tea
G96497_1x_RC10_01_31077.mzXML	tea
G96497_1x_RC10_01_31077.mzXML	tea/infusion
G96497_1x_RC10_01_31077.mzXML	vegetable/herb
G96497_1x_RC10_01_31077.mzXML	plant
G96498_1x_BH5_01_31225.mzXML	White tea
G96498_1x_BH5_01_31225.mzXML	tea
G96498_1x_BH5_01_31225.mzXML	tea/infusion
G96498_1x_BH5_01_31225.mzXML	vegetable/herb
G96498_1x_BH5_01_31225.mzXML	plant
G96499_1x_RB2_01_31057.mzXML	White tea
G96499_1x_RB2_01_31057.mzXML	tea
G96499_1x_RB2_01_31057.mzXML	tea/infusion
G96499_1x_RB2_01_31057.mzXML	vegetable/herb
G96499_1x_RB2_01_31057.mzXML	plant
G96500_1x_RB10_01_31065.mzXML	White tea
G96500_1x_RB10_01_31065.mzXML	tea
G96500_1x_RB10_01_31065.mzXML	tea/infusion
G96500_1x_RB10_01_31065.mzXML	vegetable/herb
G96500_1x_RB10_01_31065.mzXML	plant
G96501_1x_RB8_01_31063.mzXML	White tea
G96501_1x_RB8_01_31063.mzXML	tea
G96501_1x_RB8_01_31063.mzXML	tea/infusion
G96501_1x_RB8_01_31063.mzXML	vegetable/herb
G96501_1x_RB8_01_31063.mzXML	plant
G96502_1x_BA8_01_31154.mzXML	White tea
G96502_1x_BA8_01_31154.mzXML	tea
G96502_1x_BA8_01_31154.mzXML	tea/infusion
G96502_1x_BA8_01_31154.mzXML	vegetable/herb
G96502_1x_BA8_01_31154.mzXML	plant
G79611_5x_RH4_01_18358.mzXML	butterfish, eye
G79611_5x_RH4_01_18358.mzXML	butterfish
G79611_5x_RH4_01_18358.mzXML	fish_saltwater
G79611_5x_RH4_01_18358.mzXML	seafood
G79611_5x_RH4_01_18358.mzXML	animal
G75706_RF9_01_17618.mzXML	rolled oats
G75706_RF9_01_17618.mzXML	oat
G75706_RF9_01_17618.mzXML	grain/grass
G75706_RF9_01_17618.mzXML	fruit
G75706_RF9_01_17618.mzXML	plant
G75707_rerun_5ul_RA8_01_17642.mzXML	rolled oats
G75707_rerun_5ul_RA8_01_17642.mzXML	oat
G75707_rerun_5ul_RA8_01_17642.mzXML	grain/grass
G75707_rerun_5ul_RA8_01_17642.mzXML	fruit
G75707_rerun_5ul_RA8_01_17642.mzXML	plant
G78956_RH4_01_17765.mzXML	rolled oats
G78956_RH4_01_17765.mzXML	oat
G78956_RH4_01_17765.mzXML	grain/grass
G78956_RH4_01_17765.mzXML	fruit
G78956_RH4_01_17765.mzXML	plant
G83203_5x_RB7_01_21421.mzXML	rolled oats
G83203_5x_RB7_01_21421.mzXML	oat
G83203_5x_RB7_01_21421.mzXML	grain/grass
G83203_5x_RB7_01_21421.mzXML	fruit
G83203_5x_RB7_01_21421.mzXML	plant
G75195_1x_rerun_BF10_01_17373.mzXML	dill
G75195_1x_rerun_BF10_01_17373.mzXML	herb/spice
G75195_1x_rerun_BF10_01_17373.mzXML	vegetable/herb
G75195_1x_rerun_BF10_01_17373.mzXML	plant
G79488_1x_RH4_01_20361.mzXML	dill
G79488_1x_RH4_01_20361.mzXML	herb/spice
G79488_1x_RH4_01_20361.mzXML	vegetable/herb
G79488_1x_RH4_01_20361.mzXML	plant
G86873_1x_RG7_01_23380.mzXML	black mung bean
G86873_1x_RG7_01_23380.mzXML	mung bean
G86873_1x_RG7_01_23380.mzXML	bean
G86873_1x_RG7_01_23380.mzXML	legume
G86873_1x_RG7_01_23380.mzXML	fruit
G86873_1x_RG7_01_23380.mzXML	plant
AMZ_38_RD9_01_48978.mzXML	palm fruit
AMZ_38_RD9_01_48978.mzXML	fleshy fruit
AMZ_38_RD9_01_48978.mzXML	fruit
AMZ_38_RD9_01_48978.mzXML	plant
G87491_1x_BG10_01_26642.mzXML	calcium hydroxide
G87491_1x_BG10_01_26642.mzXML	mineral
G79544_5x_RG11_01_18209.mzXML	smelt, eye
G79544_5x_RG11_01_18209.mzXML	smelt
G79544_5x_RG11_01_18209.mzXML	fish_saltwater
G79544_5x_RG11_01_18209.mzXML	seafood
G79544_5x_RG11_01_18209.mzXML	animal
G79606_5x_RC4_01_18167.mzXML	smelt, eye
G79606_5x_RC4_01_18167.mzXML	smelt
G79606_5x_RC4_01_18167.mzXML	fish_saltwater
G79606_5x_RC4_01_18167.mzXML	seafood
G79606_5x_RC4_01_18167.mzXML	animal
Amazon_1_2x_RA1_01_21596.mzXML	yellow cassava
Amazon_1_2x_RA1_01_21596.mzXML	cassava
Amazon_1_2x_RA1_01_21596.mzXML	vegetable
Amazon_1_2x_RA1_01_21596.mzXML	vegetable/herb
Amazon_1_2x_RA1_01_21596.mzXML	plant
G75178_1x_BG11_01_17341.mzXML	lacinato kale
G75178_1x_BG11_01_17341.mzXML	kale
G75178_1x_BG11_01_17341.mzXML	vegetable
G75178_1x_BG11_01_17341.mzXML	vegetable/herb
G75178_1x_BG11_01_17341.mzXML	plant
G72652_5x_BG4_01_18388.mzXML	tomme brulee cheese
G72652_5x_BG4_01_18388.mzXML	cheese
G72652_5x_BG4_01_18388.mzXML	dairy
G72652_5x_BG4_01_18388.mzXML	animal
G74063_1x_RF4_01_18569.mzXML	cabernet sauvignon, red
G74063_1x_RF4_01_18569.mzXML	red wine
G74063_1x_RF4_01_18569.mzXML	grape_fermented
G74063_1x_RF4_01_18569.mzXML	grape
G74063_1x_RF4_01_18569.mzXML	berry
G74063_1x_RF4_01_18569.mzXML	fleshy fruit
G74063_1x_RF4_01_18569.mzXML	fruit
G74063_1x_RF4_01_18569.mzXML	plant
G74068_1x_10ul_RC7_01_18530.mzXML	cabernet sauvignon, red
G74068_1x_10ul_RC7_01_18530.mzXML	red wine
G74068_1x_10ul_RC7_01_18530.mzXML	grape_fermented
G74068_1x_10ul_RC7_01_18530.mzXML	grape
G74068_1x_10ul_RC7_01_18530.mzXML	berry
G74068_1x_10ul_RC7_01_18530.mzXML	fleshy fruit
G74068_1x_10ul_RC7_01_18530.mzXML	fruit
G74068_1x_10ul_RC7_01_18530.mzXML	plant
G75245_1x_RA10_01_18499.mzXML	cabernet sauvignon, red
G75245_1x_RA10_01_18499.mzXML	red wine
G75245_1x_RA10_01_18499.mzXML	grape_fermented
G75245_1x_RA10_01_18499.mzXML	grape
G75245_1x_RA10_01_18499.mzXML	berry
G75245_1x_RA10_01_18499.mzXML	fleshy fruit
G75245_1x_RA10_01_18499.mzXML	fruit
G75245_1x_RA10_01_18499.mzXML	plant
G75252_1x_RH9_01_18601.mzXML	cabernet sauvignon, red
G75252_1x_RH9_01_18601.mzXML	red wine
G75252_1x_RH9_01_18601.mzXML	grape_fermented
G75252_1x_RH9_01_18601.mzXML	grape
G75252_1x_RH9_01_18601.mzXML	berry
G75252_1x_RH9_01_18601.mzXML	fleshy fruit
G75252_1x_RH9_01_18601.mzXML	fruit
G75252_1x_RH9_01_18601.mzXML	plant
G75257_1x_RB10_01_18618.mzXML	cabernet sauvignon, red
G75257_1x_RB10_01_18618.mzXML	red wine
G75257_1x_RB10_01_18618.mzXML	grape_fermented
G75257_1x_RB10_01_18618.mzXML	grape
G75257_1x_RB10_01_18618.mzXML	berry
G75257_1x_RB10_01_18618.mzXML	fleshy fruit
G75257_1x_RB10_01_18618.mzXML	fruit
G75257_1x_RB10_01_18618.mzXML	plant
G72704_10x_5uL_rerun_BA10_01_17908.mzXML	manchego cheese
G72704_10x_5uL_rerun_BA10_01_17908.mzXML	cheese
G72704_10x_5uL_rerun_BA10_01_17908.mzXML	dairy
G72704_10x_5uL_rerun_BA10_01_17908.mzXML	animal
G73663_5x_BD9_01_18306.mzXML	manchego cheese
G73663_5x_BD9_01_18306.mzXML	cheese
G73663_5x_BD9_01_18306.mzXML	dairy
G73663_5x_BD9_01_18306.mzXML	animal
G73664_5x_BG10_01_18394.mzXML	manchego cheese
G73664_5x_BG10_01_18394.mzXML	cheese
G73664_5x_BG10_01_18394.mzXML	dairy
G73664_5x_BG10_01_18394.mzXML	animal
G73665_5x_BA11_01_18266.mzXML	manchego cheese
G73665_5x_BA11_01_18266.mzXML	cheese
G73665_5x_BA11_01_18266.mzXML	dairy
G73665_5x_BA11_01_18266.mzXML	animal
G73666_5x_BD4_01_18301.mzXML	manchego cheese
G73666_5x_BD4_01_18301.mzXML	cheese
G73666_5x_BD4_01_18301.mzXML	dairy
G73666_5x_BD4_01_18301.mzXML	animal
G73667_5x_BG9_01_18393.mzXML	manchego cheese
G73667_5x_BG9_01_18393.mzXML	cheese
G73667_5x_BG9_01_18393.mzXML	dairy
G73667_5x_BG9_01_18393.mzXML	animal
G87485_1x_rerun_BH5_01_26652.mzXML	manchego cheese
G87485_1x_rerun_BH5_01_26652.mzXML	cheese
G87485_1x_rerun_BH5_01_26652.mzXML	dairy
G87485_1x_rerun_BH5_01_26652.mzXML	animal
G78920_RB3_01_17538.mzXML	pumpkin
G78920_RB3_01_17538.mzXML	pepo
G78920_RB3_01_17538.mzXML	fleshy fruit
G78920_RB3_01_17538.mzXML	fruit
G78920_RB3_01_17538.mzXML	plant
G72733_10x_BF11_01_17859.mzXML	pork chop
G72733_10x_BF11_01_17859.mzXML	pork
G72733_10x_BF11_01_17859.mzXML	pig
G72733_10x_BF11_01_17859.mzXML	meat
G72733_10x_BF11_01_17859.mzXML	animal
G73468_5x_rerun_10ul_RA6_01_19584.mzXML	rye
G73468_5x_rerun_10ul_RA6_01_19584.mzXML	grain/grass
G73468_5x_rerun_10ul_RA6_01_19584.mzXML	fruit
G73468_5x_rerun_10ul_RA6_01_19584.mzXML	plant
G78811_p12_g12_rerun_GC8_01_21708.mzXML	bay leaf
G78811_p12_g12_rerun_GC8_01_21708.mzXML	herb/spice
G78811_p12_g12_rerun_GC8_01_21708.mzXML	vegetable/herb
G78811_p12_g12_rerun_GC8_01_21708.mzXML	plant
G75785_5x_rerun_BB5_01_19390.mzXML	rat skin and fur
G75785_5x_rerun_BB5_01_19390.mzXML	rat
G75785_5x_rerun_BB5_01_19390.mzXML	meat
G75785_5x_rerun_BB5_01_19390.mzXML	animal
G75177_1x_BF11_01_17328.mzXML	purple basil
G75177_1x_BF11_01_17328.mzXML	basil
G75177_1x_BF11_01_17328.mzXML	herb/spice
G75177_1x_BF11_01_17328.mzXML	vegetable/herb
G75177_1x_BF11_01_17328.mzXML	plant
G72771_rerun_BB10_01_19076.mzXML	chicken liver
G72771_rerun_BB10_01_19076.mzXML	chicken
G72771_rerun_BB10_01_19076.mzXML	poultry
G72771_rerun_BB10_01_19076.mzXML	animal
G79474_5x_RD10_01_18108.mzXML	beef shank
G79474_5x_RD10_01_18108.mzXML	beef meat
G79474_5x_RD10_01_18108.mzXML	beef
G79474_5x_RD10_01_18108.mzXML	cow
G79474_5x_RD10_01_18108.mzXML	meat
G79474_5x_RD10_01_18108.mzXML	animal
G79475_5x_RC10_01_18169.mzXML	beef shank
G79475_5x_RC10_01_18169.mzXML	beef meat
G79475_5x_RC10_01_18169.mzXML	beef
G79475_5x_RC10_01_18169.mzXML	cow
G79475_5x_RC10_01_18169.mzXML	meat
G79475_5x_RC10_01_18169.mzXML	animal
G87541_1x_RG6_01_26327.mzXML	miyaki mushroom
G87541_1x_RG6_01_26327.mzXML	mushroom
G87541_1x_RG6_01_26327.mzXML	fungi
G79636_1x_RH10_01_18962.mzXML	grapefruit
G79636_1x_RH10_01_18962.mzXML	citrus
G79636_1x_RH10_01_18962.mzXML	fleshy fruit
G79636_1x_RH10_01_18962.mzXML	fruit
G79636_1x_RH10_01_18962.mzXML	plant
G79637_1x_RH11_01_18964.mzXML	grapefruit
G79637_1x_RH11_01_18964.mzXML	citrus
G79637_1x_RH11_01_18964.mzXML	fleshy fruit
G79637_1x_RH11_01_18964.mzXML	fruit
G79637_1x_RH11_01_18964.mzXML	plant
G79638_1x_RH9_01_18960.mzXML	grapefruit
G79638_1x_RH9_01_18960.mzXML	citrus
G79638_1x_RH9_01_18960.mzXML	fleshy fruit
G79638_1x_RH9_01_18960.mzXML	fruit
G79638_1x_RH9_01_18960.mzXML	plant
G79639_5x_BH3_01_18894.mzXML	grapefruit
G79639_5x_BH3_01_18894.mzXML	citrus
G79639_5x_BH3_01_18894.mzXML	fleshy fruit
G79639_5x_BH3_01_18894.mzXML	fruit
G79639_5x_BH3_01_18894.mzXML	plant
G87465_1x_RB6_01_26247.mzXML	grapefruit
G87465_1x_RB6_01_26247.mzXML	citrus
G87465_1x_RB6_01_26247.mzXML	fleshy fruit
G87465_1x_RB6_01_26247.mzXML	fruit
G87465_1x_RB6_01_26247.mzXML	plant
G87466_1x_RA5_01_26224.mzXML	grapefruit
G87466_1x_RA5_01_26224.mzXML	citrus
G87466_1x_RA5_01_26224.mzXML	fleshy fruit
G87466_1x_RA5_01_26224.mzXML	fruit
G87466_1x_RA5_01_26224.mzXML	plant
G87467_1x_RD4_01_26275.mzXML	grapefruit
G87467_1x_RD4_01_26275.mzXML	citrus
G87467_1x_RD4_01_26275.mzXML	fleshy fruit
G87467_1x_RD4_01_26275.mzXML	fruit
G87467_1x_RD4_01_26275.mzXML	plant
G87468_1x_RE3_01_26290.mzXML	grapefruit
G87468_1x_RE3_01_26290.mzXML	citrus
G87468_1x_RE3_01_26290.mzXML	fleshy fruit
G87468_1x_RE3_01_26290.mzXML	fruit
G87468_1x_RE3_01_26290.mzXML	plant
G87482_1x_RD5_01_26276.mzXML	grapefruit
G87482_1x_RD5_01_26276.mzXML	citrus
G87482_1x_RD5_01_26276.mzXML	fleshy fruit
G87482_1x_RD5_01_26276.mzXML	fruit
G87482_1x_RD5_01_26276.mzXML	plant
G87483_1x_RA6_01_26226.mzXML	grapefruit
G87483_1x_RA6_01_26226.mzXML	citrus
G87483_1x_RA6_01_26226.mzXML	fleshy fruit
G87483_1x_RA6_01_26226.mzXML	fruit
G87483_1x_RA6_01_26226.mzXML	plant
G87538_1x_RG3_01_26324.mzXML	grapefruit
G87538_1x_RG3_01_26324.mzXML	citrus
G87538_1x_RG3_01_26324.mzXML	fleshy fruit
G87538_1x_RG3_01_26324.mzXML	fruit
G87538_1x_RG3_01_26324.mzXML	plant
G87539_1x_RB3_01_26244.mzXML	grapefruit
G87539_1x_RB3_01_26244.mzXML	citrus
G87539_1x_RB3_01_26244.mzXML	fleshy fruit
G87539_1x_RB3_01_26244.mzXML	fruit
G87539_1x_RB3_01_26244.mzXML	plant
G79354_5x_BC3_01_19277.mzXML	beef, dark red meat
G79354_5x_BC3_01_19277.mzXML	beef meat
G79354_5x_BC3_01_19277.mzXML	beef
G79354_5x_BC3_01_19277.mzXML	cow
G79354_5x_BC3_01_19277.mzXML	meat
G79354_5x_BC3_01_19277.mzXML	animal
G79355_5x_BD3_01_19294.mzXML	beef, dark red meat
G79355_5x_BD3_01_19294.mzXML	beef meat
G79355_5x_BD3_01_19294.mzXML	beef
G79355_5x_BD3_01_19294.mzXML	cow
G79355_5x_BD3_01_19294.mzXML	meat
G79355_5x_BD3_01_19294.mzXML	animal
G79599_5x_RD3_01_18159.mzXML	bull, dark red
G79599_5x_RD3_01_18159.mzXML	beef meat
G79599_5x_RD3_01_18159.mzXML	beef
G79599_5x_RD3_01_18159.mzXML	cow
G79599_5x_RD3_01_18159.mzXML	meat
G79599_5x_RD3_01_18159.mzXML	animal
G72645_5x_BD10_01_18307.mzXML	washed cheese
G72645_5x_BD10_01_18307.mzXML	cheese
G72645_5x_BD10_01_18307.mzXML	dairy
G72645_5x_BD10_01_18307.mzXML	animal
G72646_5x_BE8_01_18319.mzXML	washed cheese
G72646_5x_BE8_01_18319.mzXML	cheese
G72646_5x_BE8_01_18319.mzXML	dairy
G72646_5x_BE8_01_18319.mzXML	animal
G72647_5x_BC9_01_18292.mzXML	washed cheese
G72647_5x_BC9_01_18292.mzXML	cheese
G72647_5x_BC9_01_18292.mzXML	dairy
G72647_5x_BC9_01_18292.mzXML	animal
G72648_5x_BH7_01_18405.mzXML	washed cheese
G72648_5x_BH7_01_18405.mzXML	cheese
G72648_5x_BH7_01_18405.mzXML	dairy
G72648_5x_BH7_01_18405.mzXML	animal
G73670_5x_BC11_01_18294.mzXML	washed cheese
G73670_5x_BC11_01_18294.mzXML	cheese
G73670_5x_BC11_01_18294.mzXML	dairy
G73670_5x_BC11_01_18294.mzXML	animal
G73673_5x_BC10_01_18293.mzXML	washed cheese
G73673_5x_BC10_01_18293.mzXML	cheese
G73673_5x_BC10_01_18293.mzXML	dairy
G73673_5x_BC10_01_18293.mzXML	animal
G73674_5x_BH4_01_18402.mzXML	washed cheese
G73674_5x_BH4_01_18402.mzXML	cheese
G73674_5x_BH4_01_18402.mzXML	dairy
G73674_5x_BH4_01_18402.mzXML	animal
G73675_5x_BE7_01_18318.mzXML	washed cheese
G73675_5x_BE7_01_18318.mzXML	cheese
G73675_5x_BE7_01_18318.mzXML	dairy
G73675_5x_BE7_01_18318.mzXML	animal
G73683_5x_BA4_01_18259.mzXML	washed cheese
G73683_5x_BA4_01_18259.mzXML	cheese
G73683_5x_BA4_01_18259.mzXML	dairy
G73683_5x_BA4_01_18259.mzXML	animal
G73687_5x_BB6_01_18275.mzXML	washed cheese
G73687_5x_BB6_01_18275.mzXML	cheese
G73687_5x_BB6_01_18275.mzXML	dairy
G73687_5x_BB6_01_18275.mzXML	animal
G73688_5x_BG2_01_18386.mzXML	washed cheese
G73688_5x_BG2_01_18386.mzXML	cheese
G73688_5x_BG2_01_18386.mzXML	dairy
G73688_5x_BG2_01_18386.mzXML	animal
G73689_5x_BC4_01_18287.mzXML	washed cheese
G73689_5x_BC4_01_18287.mzXML	cheese
G73689_5x_BC4_01_18287.mzXML	dairy
G73689_5x_BC4_01_18287.mzXML	animal
G73690_5x_BG7_01_18391.mzXML	washed cheese
G73690_5x_BG7_01_18391.mzXML	cheese
G73690_5x_BG7_01_18391.mzXML	dairy
G73690_5x_BG7_01_18391.mzXML	animal
G73726_5x_BF6_01_18331.mzXML	washed cheese
G73726_5x_BF6_01_18331.mzXML	cheese
G73726_5x_BF6_01_18331.mzXML	dairy
G73726_5x_BF6_01_18331.mzXML	animal
G78978_5x_RD7_01_20179.mzXML	strawberry jam
